video_id,country,date,views,likes,comments,dislikes,shares,subscribersLost,subscribersGained,estimatedMinutesWatched,averageViewDuration,averageViewPercentage,annotationImpressions,annotationClicks,annotationClickThroughRate,cardImpressions,cardClicks,cardClickRate
4uPx3w_9eQI, BO,nan,,,,,,,,,,,,,,,,
H28VaUHVdCg, BO,nan,,,,,,,,,,,,,,,,
iC5YUht8t7c, BO,nan,,,,,,,,,,,,,,,,
gNM1WQFRXGo, BO,nan,,,,,,,,,,,,,,,,
D83mcszifig, BO,nan,,,,,,,,,,,,,,,,
CWFtrv648HQ, BO,nan,,,,,,,,,,,,,,,,
kusi3Ll-5ig, BO,nan,,,,,,,,,,,,,,,,
x8hhcWdi1IU, BO,nan,,,,,,,,,,,,,,,,
TZJFtRsbhdQ, BO,nan,,,,,,,,,,,,,,,,
WlqHlB4NN_s, BO,nan,,,,,,,,,,,,,,,,
eJRwas1X3ng, BO,nan,,,,,,,,,,,,,,,,
1NQ7NXQnfVg, BO,nan,,,,,,,,,,,,,,,,
uv6opP9qyMQ, BO,nan,,,,,,,,,,,,,,,,
GOEvDi2dZxM, BO,nan,,,,,,,,,,,,,,,,
w2GDovVH8r4, BO,nan,,,,,,,,,,,,,,,,
b40cPvh0B4U, BO,nan,,,,,,,,,,,,,,,,
_HfrxE42db8, BO,nan,,,,,,,,,,,,,,,,
plxFXV4Kb6E, BO,nan,,,,,,,,,,,,,,,,
rtIUkKKYBFo, BO,nan,,,,,,,,,,,,,,,,
yd7IDAi0N_U, BO,nan,,,,,,,,,,,,,,,,
pe8bufiZOYk, BO,nan,,,,,,,,,,,,,,,,
8na3gaOQDxE, BO,nan,,,,,,,,,,,,,,,,
J-BFIpS3IqQ, BO,nan,,,,,,,,,,,,,,,,
uie7921T8e8, BO,nan,,,,,,,,,,,,,,,,
_68Z9O8x3ug, BO,nan,,,,,,,,,,,,,,,,
heRtBQTUnbs, BO,nan,,,,,,,,,,,,,,,,
9v3Mgozs9Ww, BO,nan,,,,,,,,,,,,,,,,
Ny8dQJmCEYg, BO,nan,,,,,,,,,,,,,,,,
F0-wOJaETvM, BO,nan,,,,,,,,,,,,,,,,
3Xx5WNy8Soo, BO,nan,,,,,,,,,,,,,,,,
GoQ9zskHmEI, BO,nan,,,,,,,,,,,,,,,,
7M-mu04Qv3A, BO,nan,,,,,,,,,,,,,,,,
JETtmJtLu8M, BO,nan,,,,,,,,,,,,,,,,
H_BFLyBoD_c, BO,nan,,,,,,,,,,,,,,,,
8DGFc7Lo1qk, BO,nan,,,,,,,,,,,,,,,,
TOP-GMW8sVk, BO,nan,,,,,,,,,,,,,,,,
HysKO5gRp1s, BO,nan,,,,,,,,,,,,,,,,
jHUE2EtISQk, BO,nan,,,,,,,,,,,,,,,,
EU5S2DCaVaA, BO,nan,,,,,,,,,,,,,,,,
VOeGcJwwRcQ, BO,nan,,,,,,,,,,,,,,,,
FEH1Hf648lM, BO,nan,,,,,,,,,,,,,,,,
zNMEiJ8LD9E, BO,nan,,,,,,,,,,,,,,,,
4lbHgPlJ6ow, BO,nan,,,,,,,,,,,,,,,,
4podMOggZhE, BO,nan,,,,,,,,,,,,,,,,
X-r2R7SaMpo, BO,nan,,,,,,,,,,,,,,,,
7lqwa6dGcuo, BO,nan,,,,,,,,,,,,,,,,
ZZM59xtHBXM, BO,nan,,,,,,,,,,,,,,,,
pPYKsN1g49c, BO,nan,,,,,,,,,,,,,,,,
k0UZwGPugNc, BO,nan,,,,,,,,,,,,,,,,
PPLdl7mIMcQ, BO,nan,,,,,,,,,,,,,,,,
h3b6jrQ_nRM, BO,nan,,,,,,,,,,,,,,,,
IUhOD0elA4o, BO,nan,,,,,,,,,,,,,,,,
7ktuzeAd7O0, BO,nan,,,,,,,,,,,,,,,,
g0sruJ3lmFg, BO,nan,,,,,,,,,,,,,,,,
S1J8N6UKjJw, BO,nan,,,,,,,,,,,,,,,,
Ezz3eD6zl0g, BO,nan,,,,,,,,,,,,,,,,
XaRsgGR_c7Y, BO,nan,,,,,,,,,,,,,,,,
mlIJLqGqCiU, BO,nan,,,,,,,,,,,,,,,,
c8ylwZj_PKU, BO,nan,,,,,,,,,,,,,,,,
JcQsX7f5k3k, BO,nan,,,,,,,,,,,,,,,,
fojHrYjXEEc, BO,nan,,,,,,,,,,,,,,,,
LcEDF8B7ujs, BO,nan,,,,,,,,,,,,,,,,
IbxvZXOhpCE, BO,nan,,,,,,,,,,,,,,,,
PWSkHW17H_A, BO,nan,,,,,,,,,,,,,,,,
KIzpWpFtUbo, BO,nan,,,,,,,,,,,,,,,,
1XUfJnEKYC8, BO,nan,,,,,,,,,,,,,,,,
K5f4fL9r2Zo, BO,nan,,,,,,,,,,,,,,,,
pjy1Vh2webM, BO,nan,,,,,,,,,,,,,,,,
ffwAULja2no, BO,nan,,,,,,,,,,,,,,,,
tRrS33VHhpU, BO,nan,,,,,,,,,,,,,,,,
FtR1RggbDe8, BO,nan,,,,,,,,,,,,,,,,
KALUmauz_nU, BO,nan,,,,,,,,,,,,,,,,
2M7wjqmZVYA, BO,nan,,,,,,,,,,,,,,,,
qdQPkeinXdM, BO,nan,,,,,,,,,,,,,,,,
Co7XtwxxLac, BO,nan,,,,,,,,,,,,,,,,
e_WXzMKOUW4, BO,nan,,,,,,,,,,,,,,,,
wCPxpJnQE6Q, BO,nan,,,,,,,,,,,,,,,,
kQNBhdw2bJc, BO,nan,,,,,,,,,,,,,,,,
yLc9gutz8KQ, BO,nan,,,,,,,,,,,,,,,,
Z6fDggp0bvA, BO,nan,,,,,,,,,,,,,,,,
AjDkYLJw8yw, BO,nan,,,,,,,,,,,,,,,,
vBDX3bljsGw, BO,nan,,,,,,,,,,,,,,,,
vyyi1En0QOA, BO,nan,,,,,,,,,,,,,,,,
1hdC-uJc9p0, BO,nan,,,,,,,,,,,,,,,,
xWuYCOg1mQY, BO,nan,,,,,,,,,,,,,,,,
1azOc4CfzQs, BO,nan,,,,,,,,,,,,,,,,
IsH_2SY7sEw, BO,nan,,,,,,,,,,,,,,,,
rTPwC47p3jo, BO,nan,,,,,,,,,,,,,,,,
bSQSDuC3shQ, BO,nan,,,,,,,,,,,,,,,,
XUYYSUHle00, BO,nan,,,,,,,,,,,,,,,,
2ejTm4wHH5Y, BO,nan,,,,,,,,,,,,,,,,
XmANT27gskA, BO,nan,,,,,,,,,,,,,,,,
oD04M7jB75s, BO,nan,,,,,,,,,,,,,,,,
57aOfb-ApkQ, BO,2021-09-03,10,0,0,0,0,0,0,28,168,29.95,0,0,0,0,0,0
57aOfb-ApkQ, BO,2021-09-23,10,0,0,0,0,0,0,21,128,22.89,0,0,0,0,0,0
57aOfb-ApkQ, BO,2021-10-07,10,0,0,0,0,0,0,16,98,17.58,0,0,0,0,0,0
57aOfb-ApkQ, BO,2021-10-12,10,0,0,0,0,0,0,6,39,6.98,0,0,0,0,0,0
57aOfb-ApkQ, BO,2021-10-18,10,0,0,0,0,0,0,7,42,7.62,0,0,0,0,0,0
57aOfb-ApkQ, BO,2021-10-28,10,0,0,0,0,0,0,31,187,33.32,0,0,0,0,0,0
57aOfb-ApkQ, BO,2021-11-20,10,0,0,0,0,0,0,8,53,9.51,0,0,0,0,0,0
57aOfb-ApkQ, BO,2021-11-21,10,0,0,0,0,0,0,6,41,7.39,0,0,0,0,0,0
57aOfb-ApkQ, BO,2022-03-04,10,0,0,0,0,0,0,5,32,5.85,0,0,0,0,0,0
57aOfb-ApkQ, BO,2022-03-15,10,0,0,0,0,0,0,11,71,12.67,0,0,0,0,0,0
57aOfb-ApkQ, BO,2022-03-17,10,0,0,0,0,0,0,11,66,11.88,0,0,0,0,0,0
ugiJOTH8pW0, BO,2021-08-21,10,0,0,0,0,0,0,7,45,6.98,0,0,0,0,0,0
ugiJOTH8pW0, BO,2021-09-04,10,0,0,0,0,0,0,8,50,7.8299999999999992,0,0,0,0,0,0
ugiJOTH8pW0, BO,2021-09-05,10,0,0,0,0,0,0,9,57,8.87,0,0,0,0,0,0
ugiJOTH8pW0, BO,2021-10-03,10,0,0,0,0,0,0,10,65,10.01,0,0,0,0,0,0
ugiJOTH8pW0, BO,2021-10-18,10,0,0,0,0,0,0,6,40,6.29,0,0,0,0,0,0
ugiJOTH8pW0, BO,2021-10-27,10,0,0,0,0,0,0,1,11,1.73,0,0,0,0,0,0
ugiJOTH8pW0, BO,2021-10-31,10,0,0,0,0,0,0,16,101,15.53,0,0,0,0,0,0
ugiJOTH8pW0, BO,2021-11-07,10,0,0,0,0,0,0,7,45,7.01,0,0,0,0,0,0
ugiJOTH8pW0, BO,2022-04-19,10,0,0,0,0,0,0,17,107,16.58,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-09-22,10,0,0,0,0,0,0,4,29,3.08,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-09-30,10,0,0,0,0,0,0,8,49,5.12,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-10-02,10,0,0,0,0,0,0,3,22,2.31,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-10-04,10,0,0,0,0,0,0,14,87,9.13,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-10-22,10,0,0,0,0,0,0,8,50,5.25,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-11-15,10,0,0,0,0,0,0,2,17,1.79,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-11-23,10,0,0,0,0,0,0,7,44,4.59,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-11-29,10,0,0,0,0,0,0,12,75,7.9,0,0,0,0,0,0
MfYLNvVjqCc, BO,2022-03-07,10,0,0,0,0,0,0,3,22,2.34,0,0,0,0,0,0
57aOfb-ApkQ, BO,2021-08-28,11,0,0,0,0,0,0,7,39,7.06,0,0,0,0,0,0
57aOfb-ApkQ, BO,2021-09-20,11,0,0,0,0,0,0,22,124,22.14,0,0,0,0,0,0
57aOfb-ApkQ, BO,2021-09-24,11,0,0,0,0,0,0,15,85,15.229999999999999,0,0,0,0,0,0
57aOfb-ApkQ, BO,2021-09-26,11,0,0,0,0,0,0,6,36,6.4800000000000013,0,0,0,0,0,0
57aOfb-ApkQ, BO,2021-10-05,11,0,0,0,0,0,0,24,133,23.65,0,0,0,0,0,0
57aOfb-ApkQ, BO,2021-11-10,11,0,0,0,0,0,0,13,72,12.9,0,0,0,0,0,0
57aOfb-ApkQ, BO,2021-11-27,11,0,0,0,0,0,0,8,47,8.36,0,0,0,0,0,0
57aOfb-ApkQ, BO,2021-11-29,11,0,0,0,0,0,0,26,145,25.89,0,0,0,0,0,0
57aOfb-ApkQ, BO,2022-03-02,11,0,0,0,0,0,0,18,101,17.97,0,0,0,0,0,0
57aOfb-ApkQ, BO,2022-03-21,11,0,0,0,0,0,0,11,60,10.8,0,0,0,0,0,0
57aOfb-ApkQ, BO,2022-03-24,11,0,0,0,0,0,0,13,72,12.869999999999997,0,0,0,0,0,0
m4NjAiNogOU, BO,2021-08-18,11,0,0,0,0,0,0,6,35,4.33,0,0,0,0,0,0
ugiJOTH8pW0, BO,2021-08-17,11,0,0,0,0,0,0,10,56,8.62,0,0,0,0,0,0
ugiJOTH8pW0, BO,2021-10-14,11,0,0,0,0,0,0,13,76,11.69,0,0,0,0,0,0
ugiJOTH8pW0, BO,2021-10-16,11,0,0,0,0,0,0,14,77,11.95,0,0,0,0,0,0
ugiJOTH8pW0, BO,2021-10-21,11,0,0,0,0,0,0,4,26,4.05,0,0,0,0,0,0
ugiJOTH8pW0, BO,2021-11-23,11,0,0,0,0,0,0,24,132,20.35,0,0,0,0,0,0
ugiJOTH8pW0, BO,2022-04-07,11,0,0,0,0,0,0,5,31,4.8,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-09-08,11,0,0,0,0,0,0,4,25,2.63,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-09-14,11,0,0,0,0,0,0,8,47,4.95,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-09-18,11,0,0,0,0,0,0,7,42,4.39,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-09-19,11,0,0,0,0,0,0,8,48,5.0,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-09-23,11,0,0,0,0,0,0,15,85,8.92,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-10-08,11,0,0,0,0,0,0,29,159,16.65,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-10-14,11,0,0,0,0,0,0,3,18,1.9,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-10-21,11,0,0,0,0,0,0,7,39,4.16,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-10-27,11,0,0,0,0,0,0,11,62,6.49,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-11-04,11,0,0,0,0,0,0,2,12,1.32,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-11-07,11,0,0,0,0,0,0,5,28,2.95,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-11-12,11,0,0,0,0,0,0,2,15,1.6500000000000001,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-11-17,11,0,0,0,0,0,0,13,73,7.62,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-11-22,11,0,0,0,0,0,0,6,35,3.71,0,0,0,0,0,0
vH1zCAwpg4M, BO,2022-02-28,11,0,0,0,0,0,0,7,42,10.37,0,0,0,0,0,0
vH1zCAwpg4M, BO,2022-03-01,11,0,0,0,0,0,0,6,34,8.33,0,0,0,0,0,0
vH1zCAwpg4M, BO,2022-05-01,11,0,0,0,0,0,0,3,20,4.99,0,0,0,0,0,0
vH1zCAwpg4M, BO,2022-05-07,11,0,0,0,0,0,0,5,27,6.83,0,0,0,0,0,0
57aOfb-ApkQ, BO,2021-08-16,12,0,0,0,0,0,0,17,89,15.97,0,0,0,0,0,0
57aOfb-ApkQ, BO,2021-09-10,12,0,0,0,0,0,0,13,69,12.38,0,0,0,0,0,0
57aOfb-ApkQ, BO,2021-09-14,12,0,0,0,0,0,0,10,51,9.22,0,0,0,0,0,0
57aOfb-ApkQ, BO,2021-09-16,12,0,0,0,0,0,0,12,61,10.91,0,0,0,0,0,0
57aOfb-ApkQ, BO,2021-09-19,12,0,0,0,0,0,0,7,38,6.75,0,0,0,0,0,0
57aOfb-ApkQ, BO,2021-10-13,12,0,0,0,0,0,0,13,68,12.09,0,0,0,0,0,0
57aOfb-ApkQ, BO,2021-11-11,12,0,0,0,0,0,0,20,104,18.62,0,0,0,0,0,0
57aOfb-ApkQ, BO,2021-11-12,12,0,0,0,0,0,0,4,21,3.7699999999999996,0,0,0,0,0,0
57aOfb-ApkQ, BO,2021-11-24,12,0,0,0,0,0,0,12,64,11.51,0,0,0,0,0,0
57aOfb-ApkQ, BO,2021-11-26,12,0,0,0,0,0,0,14,71,12.740000000000002,0,0,0,0,0,0
57aOfb-ApkQ, BO,2021-11-28,12,0,0,0,0,0,0,9,45,8.0,0,0,0,0,0,0
57aOfb-ApkQ, BO,2022-02-25,12,0,0,0,0,0,0,27,139,24.84,0,0,0,0,0,0
57aOfb-ApkQ, BO,2022-03-11,12,0,0,0,0,0,0,21,106,18.9,0,0,0,0,0,0
ugiJOTH8pW0, BO,2021-09-13,12,0,0,0,0,0,0,17,85,13.089999999999998,0,0,0,0,0,0
ugiJOTH8pW0, BO,2021-10-05,12,0,0,0,0,0,0,28,141,21.67,0,0,0,0,0,0
ugiJOTH8pW0, BO,2021-10-12,12,0,0,0,0,0,0,4,21,3.3300000000000005,0,0,0,0,0,0
ugiJOTH8pW0, BO,2021-10-17,12,0,0,0,0,0,0,10,51,7.95,0,0,0,0,0,0
ugiJOTH8pW0, BO,2021-11-11,12,0,0,0,0,0,0,6,34,5.27,0,0,0,0,0,0
ugiJOTH8pW0, BO,2021-11-18,12,0,0,0,0,0,0,24,124,19.06,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-09-11,12,0,0,0,0,0,0,8,44,4.63,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-10-15,12,0,0,0,0,0,0,14,71,7.46,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-10-16,12,0,0,0,0,0,0,4,22,2.39,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-10-17,12,0,0,0,0,0,0,5,26,2.78,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-10-19,12,0,0,0,0,0,0,7,39,4.11,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-11-10,12,0,0,0,0,0,0,7,39,4.13,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-11-27,12,0,0,0,0,0,0,5,28,2.98,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-11-28,12,0,0,0,0,0,0,4,24,2.57,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-11-30,12,0,0,0,0,0,0,13,65,6.83,0,0,0,0,0,0
MfYLNvVjqCc, BO,2022-03-10,12,0,0,0,0,0,0,9,46,4.83,0,0,0,0,0,0
vH1zCAwpg4M, BO,2022-03-15,12,0,0,0,0,0,0,9,47,11.53,0,0,0,0,0,0
vH1zCAwpg4M, BO,2022-03-31,12,0,0,0,0,0,0,11,55,13.68,0,0,0,0,0,0
vH1zCAwpg4M, BO,2022-04-29,12,0,0,0,0,0,0,6,32,8.0,0,0,0,0,0,0
vH1zCAwpg4M, BO,2022-05-03,12,0,0,0,0,0,0,4,21,5.25,0,0,0,0,0,0
vH1zCAwpg4M, BO,2022-05-06,12,0,0,0,0,0,0,3,15,3.88,0,0,0,0,0,0
vH1zCAwpg4M, BO,2022-05-09,12,0,0,0,0,0,0,12,61,15.109999999999998,0,0,0,0,0,0
57aOfb-ApkQ, BO,2021-08-20,13,0,0,0,0,0,0,23,110,19.63,0,0,0,0,0,0
57aOfb-ApkQ, BO,2021-08-30,13,0,0,0,0,0,0,3,16,2.99,0,0,0,0,0,0
57aOfb-ApkQ, BO,2021-09-05,13,0,0,0,0,0,0,26,120,21.42,0,0,0,0,0,0
57aOfb-ApkQ, BO,2021-09-07,13,0,0,0,0,0,0,14,66,11.87,0,0,0,0,0,0
57aOfb-ApkQ, BO,2021-09-15,13,0,0,0,0,0,0,4,22,4.04,0,0,0,0,0,0
57aOfb-ApkQ, BO,2021-09-18,13,0,0,0,0,0,0,6,30,5.46,0,0,0,0,0,0
57aOfb-ApkQ, BO,2021-10-03,13,0,0,0,0,0,0,6,27,4.96,0,0,0,0,0,0
57aOfb-ApkQ, BO,2021-10-15,13,0,0,0,0,0,0,10,46,8.3,0,0,0,0,0,0
57aOfb-ApkQ, BO,2021-10-17,13,0,0,0,0,0,0,28,130,23.16,0,0,0,0,0,0
57aOfb-ApkQ, BO,2021-10-26,13,0,0,0,0,0,0,7,32,5.78,0,0,0,0,0,0
57aOfb-ApkQ, BO,2021-11-08,13,0,0,0,0,0,0,7,35,6.3299999999999992,0,0,0,0,0,0
57aOfb-ApkQ, BO,2021-11-14,13,0,0,0,0,0,0,9,46,8.19,0,0,0,0,0,0
57aOfb-ApkQ, BO,2021-11-16,13,0,0,0,0,0,0,3,18,3.25,0,0,0,0,0,0
57aOfb-ApkQ, BO,2021-11-22,13,0,0,0,0,0,0,11,52,9.4,0,0,0,0,0,0
57aOfb-ApkQ, BO,2021-11-23,13,0,0,0,0,0,0,14,67,12.08,0,0,0,0,0,0
57aOfb-ApkQ, BO,2022-03-07,13,0,0,0,0,0,0,10,50,8.91,0,0,0,0,0,0
57aOfb-ApkQ, BO,2022-03-13,13,0,0,0,0,0,0,15,69,12.42,0,0,0,0,0,0
57aOfb-ApkQ, BO,2022-03-18,13,0,0,0,0,0,0,5,25,4.62,0,0,0,0,0,0
ugiJOTH8pW0, BO,2021-09-02,13,0,0,0,0,0,0,4,21,3.26,0,0,0,0,0,0
ugiJOTH8pW0, BO,2021-10-09,13,0,0,0,0,0,0,21,97,14.92,0,0,0,0,0,0
ugiJOTH8pW0, BO,2021-10-19,13,0,0,0,0,0,0,5,25,3.88,0,0,0,0,0,0
ugiJOTH8pW0, BO,2021-10-22,13,0,0,0,0,0,0,8,40,6.24,0,0,0,0,0,0
ugiJOTH8pW0, BO,2021-10-30,13,0,0,0,0,0,0,15,72,11.06,0,0,0,0,0,0
ugiJOTH8pW0, BO,2021-11-14,13,0,0,0,0,0,0,31,146,22.54,0,0,0,0,0,0
ugiJOTH8pW0, BO,2021-11-16,13,0,0,0,0,0,0,31,146,22.51,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-07-04,13,0,0,0,0,0,0,9,45,4.74,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-09-15,13,0,0,0,0,0,0,12,59,6.2,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-09-16,13,0,0,0,0,0,0,8,38,4.03,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-09-21,13,0,0,0,0,0,0,31,146,15.21,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-09-24,13,0,0,0,0,0,0,10,48,5.04,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-11-16,13,0,0,0,0,0,0,14,65,6.81,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-11-24,13,0,0,0,0,0,0,14,66,6.9500000000000011,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-11-26,13,0,0,0,0,0,0,11,51,5.41,0,0,0,0,0,0
vH1zCAwpg4M, BO,2022-03-04,13,0,0,0,0,0,0,7,32,7.9800000000000013,0,0,0,0,0,0
vH1zCAwpg4M, BO,2022-04-22,13,0,0,0,0,0,0,29,134,32.88,0,0,0,0,0,0
vH1zCAwpg4M, BO,2022-05-05,13,0,0,0,0,0,0,7,35,8.62,0,0,0,0,0,0
57aOfb-ApkQ, BO,2021-08-19,14,0,0,0,0,0,0,9,40,7.17,0,0,0,0,0,0
57aOfb-ApkQ, BO,2021-10-29,14,0,0,0,0,0,0,24,103,18.33,0,0,0,0,0,0
57aOfb-ApkQ, BO,2021-10-30,14,0,0,0,0,0,0,16,71,12.64,0,0,0,0,0,0
57aOfb-ApkQ, BO,2021-11-07,14,0,0,0,0,0,0,18,78,13.86,0,0,0,0,0,0
57aOfb-ApkQ, BO,2021-11-17,14,0,0,0,0,0,0,20,88,15.65,0,0,0,0,0,0
57aOfb-ApkQ, BO,2022-03-03,14,0,0,0,0,0,0,23,100,17.89,0,0,0,0,0,0
57aOfb-ApkQ, BO,2022-03-06,14,0,0,0,0,0,0,8,35,6.27,0,0,0,0,0,0
57aOfb-ApkQ, BO,2022-03-27,14,0,0,0,0,0,0,7,34,6.08,0,0,0,0,0,0
m4NjAiNogOU, BO,2021-08-16,14,0,0,0,0,0,0,17,73,8.84,0,0,0,0,0,0
ugiJOTH8pW0, BO,2021-10-28,14,0,0,0,0,0,0,33,144,22.26,0,0,0,0,0,0
ugiJOTH8pW0, BO,2021-10-29,14,0,0,0,0,0,0,13,58,9.02,0,0,0,0,0,0
ugiJOTH8pW0, BO,2021-11-12,14,0,0,0,0,0,0,13,57,8.78,0,0,0,0,0,0
ugiJOTH8pW0, BO,2021-11-13,14,0,0,0,0,0,0,14,61,9.47,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-07-24,14,0,0,0,0,0,0,12,52,5.49,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-09-04,14,0,0,0,0,0,0,7,31,3.3000000000000003,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-10-23,14,0,0,0,0,0,0,6,26,2.76,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-11-25,14,0,0,0,0,0,0,9,39,4.13,0,0,0,0,0,0
MfYLNvVjqCc, BO,2022-03-03,14,0,0,0,0,0,0,12,52,5.51,0,0,0,0,0,0
MfYLNvVjqCc, BO,2022-03-26,14,0,0,0,0,0,0,11,47,4.95,0,0,0,0,0,0
vH1zCAwpg4M, BO,2022-02-25,14,0,0,0,0,0,0,4,19,4.7,0,0,0,0,0,0
vH1zCAwpg4M, BO,2022-03-05,14,0,0,0,0,0,0,12,54,13.36,0,0,0,0,0,0
vH1zCAwpg4M, BO,2022-03-14,14,0,0,0,0,0,0,9,38,9.52,0,0,0,0,0,0
vH1zCAwpg4M, BO,2022-03-18,14,0,0,0,0,0,0,15,67,16.53,0,0,0,0,0,0
vH1zCAwpg4M, BO,2022-04-30,14,0,0,0,0,0,0,8,36,8.88,0,0,0,0,0,0
vH1zCAwpg4M, BO,2022-05-02,14,0,0,0,0,0,0,11,50,12.32,0,0,0,0,0,0
57aOfb-ApkQ, BO,2021-08-26,15,0,0,0,0,0,0,30,120,21.38,0,0,0,0,0,0
57aOfb-ApkQ, BO,2021-11-19,15,0,0,0,0,0,0,13,53,9.58,0,0,0,0,0,0
57aOfb-ApkQ, BO,2022-03-01,15,0,0,0,0,0,0,18,75,13.459999999999999,0,0,0,0,0,0
m4NjAiNogOU, BO,2021-08-15,15,0,0,0,0,0,0,9,39,4.77,0,0,0,0,0,0
m4NjAiNogOU, BO,2021-08-17,15,0,0,0,0,0,0,3,15,1.8799999999999997,0,0,0,0,0,0
ugiJOTH8pW0, BO,2021-10-08,15,0,0,0,0,0,0,21,85,13.16,0,0,0,0,0,0
ugiJOTH8pW0, BO,2021-11-04,15,0,0,0,0,0,0,19,78,12.11,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-07-10,15,0,0,0,0,0,0,10,41,4.36,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-07-23,15,0,0,0,0,0,0,8,33,3.45,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-09-06,15,0,0,0,0,0,0,9,36,3.85,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-09-17,15,0,0,0,0,0,0,10,40,4.26,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-09-28,15,0,0,0,0,0,0,14,58,6.1,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-10-10,15,0,0,0,0,0,0,27,108,11.34,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-11-09,15,0,0,0,0,0,0,16,67,7.07,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-11-11,15,0,0,0,0,0,0,18,74,7.76,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-11-14,15,0,0,0,0,0,0,5,21,2.23,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-11-18,15,0,0,0,0,0,0,34,136,14.21,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-11-20,15,0,0,0,0,0,0,8,32,3.4000000000000004,0,0,0,0,0,0
MfYLNvVjqCc, BO,2022-03-06,15,0,0,0,0,0,0,18,73,7.6700000000000008,0,0,0,0,0,0
vH1zCAwpg4M, BO,2022-03-17,15,0,0,0,0,0,0,11,47,11.55,0,0,0,0,0,0
vH1zCAwpg4M, BO,2022-05-04,15,0,0,0,0,0,0,12,49,12.13,0,0,0,0,0,0
57aOfb-ApkQ, BO,2021-08-15,16,0,0,0,0,0,0,6,25,4.58,0,0,0,0,0,0
57aOfb-ApkQ, BO,2021-08-17,16,0,0,0,0,0,0,7,29,5.31,0,0,0,0,0,0
57aOfb-ApkQ, BO,2021-09-12,16,0,0,0,0,0,0,16,60,10.73,0,0,0,0,0,0
57aOfb-ApkQ, BO,2021-10-14,16,0,0,0,0,0,0,13,49,8.85,0,0,0,0,0,0
57aOfb-ApkQ, BO,2021-10-24,16,0,0,0,0,0,0,8,32,5.83,0,0,0,0,0,0
57aOfb-ApkQ, BO,2021-11-04,16,0,0,0,0,0,0,19,71,12.689999999999998,0,0,0,0,0,0
57aOfb-ApkQ, BO,2021-11-15,16,0,0,0,0,0,0,13,51,9.12,0,0,0,0,0,0
57aOfb-ApkQ, BO,2022-03-05,16,0,0,0,0,0,0,31,116,20.65,0,0,0,0,0,0
